entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.cucina_mts200b_main_channel,auto,2026-08-22T01:53:36.015Z,29.7,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-22T03:30:08.699Z,29.7,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-22T03:31:54.764Z,29.6,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-22T05:02:01.309Z,29.5,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-22T06:00:14.171Z,29.5,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-22T12:13:25.779Z,29.6,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-22T14:26:09.185Z,29.7,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-22T19:30:10.394Z,29.7,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-22T22:49:33.854Z,29.6,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-22T23:58:22.053Z,29.5,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-23T01:38:59.796Z,29.4,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-23T03:30:10.722Z,29.4,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-23T03:43:24.953Z,29.3,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-23T06:00:14.706Z,29.3,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-23T12:22:49.986Z,29.4,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-23T15:46:55.551Z,29.5,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-23T19:30:12.388Z,29.5,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-24T01:23:19.519Z,29.4,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-24T02:55:04.118Z,29.3,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-24T03:30:12.715Z,29.3,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-24T06:00:17.100Z,29.3,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-24T06:06:53.493Z,29.2,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-24T10:08:30.804Z,29.3,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-24T13:40:22.596Z,29.4,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-24T16:24:01.702Z,29.5,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-24T16:35:20.802Z,29.4,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-24T16:45:23.878Z,29.5,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-24T19:30:13.747Z,29.5,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-24T21:13:35.035Z,29.6,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-24T22:22:23.743Z,29.5,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-25T00:53:12.346Z,29.4,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-25T03:30:15.165Z,29.4,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-25T03:49:54.414Z,29.3,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-25T05:24:39.071Z,29.2,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-25T05:47:40.479Z,29.3,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-25T05:51:53.544Z,29.4,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-25T06:00:17.509Z,29.4,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T06:03:52.754Z,29.3,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T06:11:21.884Z,29.2,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T06:14:14.945Z,29,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T06:14:33.001Z,28.9,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T06:16:10.087Z,28.8,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T06:21:06.118Z,28.9,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T06:24:18.311Z,29,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T06:34:08.396Z,29.1,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T12:14:56.250Z,29.2,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T16:20:43.506Z,29.3,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-25T19:30:15.823Z,29.3,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-25T20:19:32.668Z,29.2,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-25T23:39:28.147Z,29.1,cooling,,,18
climate.cucina_mts200b_main_channel,auto,2026-08-26T03:30:16.170Z,29.1,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-26T03:53:21.579Z,29,cooling,,,21
climate.cucina_mts200b_main_channel,auto,2026-08-26T06:00:18.872Z,29,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-26T06:08:35.932Z,29.1,cooling,,,20
climate.cucina_mts200b_main_channel,auto,2026-08-26T06:18:26.087Z,29,cooling,,,20
