entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.studio_s_mts200b_main_channel,auto,2026-08-23T19:30:08.445Z,29.3,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-23T19:33:32.450Z,29.2,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-23T22:25:57.593Z,29.1,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-24T00:47:29.067Z,29,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-24T04:00:11.553Z,29,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-24T10:16:12.418Z,29.1,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-24T12:14:23.346Z,29.2,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-24T16:28:53.700Z,29.3,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-24T19:30:09.747Z,29.3,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-24T21:51:48.206Z,29.2,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-25T00:18:12.735Z,29.1,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-25T01:03:45.559Z,29,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-25T04:00:11.875Z,29,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-25T06:12:25.897Z,28.9,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-25T12:29:53.576Z,29,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-25T14:43:16.814Z,29.1,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-25T16:02:28.191Z,29.2,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-25T17:22:10.588Z,29.1,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-25T19:14:42.546Z,29,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-25T19:30:10.830Z,29,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-26T00:24:23.108Z,28.9,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-26T03:57:31.651Z,28.8,cooling,,,18
climate.studio_s_mts200b_main_channel,auto,2026-08-26T04:00:11.460Z,28.8,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-26T04:57:15.674Z,28.9,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-26T10:42:23.712Z,29,cooling,,,20
climate.studio_s_mts200b_main_channel,auto,2026-08-26T12:56:17.067Z,29.1,cooling,,,20
sensor.meross_temperature_studio_sonia,unavailable,2026-08-01T08:24:38.505Z
sensor.meross_temperature_studio_s,17.441716106555557,2025-12-31T23:00:00.000Z
sensor.meross_temperature_studio_s,17.339691887277777,2026-01-01T00:00:00.000Z
sensor.meross_temperature_studio_s,17.213224417638887,2026-01-01T01:00:00.000Z
sensor.meross_temperature_studio_s,17.406996700222223,2026-01-01T02:00:00.000Z
sensor.meross_temperature_studio_s,17.918613046305556,2026-01-01T03:00:00.000Z
sensor.meross_temperature_studio_s,18.24447983847222,2026-01-01T04:00:00.000Z
sensor.meross_temperature_studio_s,18.37575511475,2026-01-01T05:00:00.000Z
sensor.meross_temperature_studio_s,18.452692200166666,2026-01-01T06:00:00.000Z
sensor.meross_temperature_studio_s,18.505927624305556,2026-01-01T07:00:00.000Z
sensor.meross_temperature_studio_s,18.648799998944444,2026-01-01T08:00:00.000Z
sensor.meross_temperature_studio_s,18.806462650555556,2026-01-01T09:00:00.000Z
sensor.meross_temperature_studio_s,19.002664734055553,2026-01-01T10:00:00.000Z
sensor.meross_temperature_studio_s,19.61346860247222,2026-01-01T11:00:00.000Z
