entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.camera_giulia,off,2026-08-17T06:20:35.749Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-17T06:55:43.901Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-17T07:15:48.925Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-17T07:30:52.760Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-17T07:50:56.745Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-17T08:11:00.757Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-17T08:26:03.921Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-17T08:46:08.908Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-17T09:21:15.706Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-17T09:56:23.891Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-17T10:16:28.873Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-17T10:36:32.880Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-17T10:51:35.751Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-17T11:11:39.738Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-17T11:26:42.865Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-17T11:46:46.877Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-17T12:06:50.951Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-17T12:21:55.736Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-17T12:42:04.745Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-17T12:57:08.897Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T13:12:11.725Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T13:32:16.719Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T14:07:25.957Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T14:42:33.764Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T14:57:36.894Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T15:17:40.965Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T15:32:44.751Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T15:52:49.745Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T16:07:52.922Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T16:22:55.723Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T16:43:01.764Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T16:58:05.923Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T17:13:09.755Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T17:33:14.732Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T17:48:17.958Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T18:08:23.886Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T18:23:27.764Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T18:43:32.724Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T18:58:36.912Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T19:33:45.773Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T19:53:49.751Z,31.5,off,,,5
climate.camera_giulia,off,2026-08-17T20:08:53.927Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T20:28:59.904Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T20:44:03.759Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T20:59:07.854Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T21:39:21.850Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T22:14:30.752Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T22:34:34.806Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T22:49:38.884Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T23:09:43.955Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-17T23:29:48.880Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-17T23:49:52.984Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T00:04:56.729Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T00:25:00.774Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T00:45:05.753Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-18T01:00:09.881Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T01:15:12.782Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T01:35:16.735Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T01:50:20.897Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T02:10:24.968Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-18T02:30:34.868Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-18T02:45:37.733Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-18T03:05:42.756Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-18T03:20:45.908Z,31.1,off,,,5
