entity_id,state,last_changed
sensor.comfoairq_inside_humidity,41,2026-01-04T23:00:00.000Z
sensor.comfoairq_inside_humidity,40.74509410555556,2026-01-05T00:00:00.000Z
sensor.comfoairq_inside_humidity,40,2026-01-05T01:00:00.000Z
sensor.comfoairq_inside_humidity,40,2026-01-05T02:00:00.000Z
sensor.comfoairq_inside_humidity,39.08379885277778,2026-01-05T03:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-05T04:00:00.000Z
sensor.comfoairq_inside_humidity,38.78915713833333,2026-01-05T05:00:00.000Z
sensor.comfoairq_inside_humidity,36.6949598325,2026-01-05T06:00:00.000Z
sensor.comfoairq_inside_humidity,36,2026-01-05T07:00:00.000Z
sensor.comfoairq_inside_humidity,36.85893436611111,2026-01-05T08:00:00.000Z
sensor.comfoairq_inside_humidity,38.48026571472222,2026-01-05T09:00:00.000Z
sensor.comfoairq_inside_humidity,40.85864128722222,2026-01-05T10:00:00.000Z
sensor.comfoairq_inside_humidity,41.27908825666667,2026-01-05T11:00:00.000Z
sensor.comfoairq_inside_humidity,39.724054062777775,2026-01-05T12:00:00.000Z
sensor.comfoairq_inside_humidity,38.26066603611111,2026-01-05T13:00:00.000Z
sensor.comfoairq_inside_humidity,37.808078234444444,2026-01-05T14:00:00.000Z
sensor.comfoairq_inside_humidity,36.81296484,2026-01-05T15:00:00.000Z
sensor.comfoairq_inside_humidity,35.4329577675,2026-01-05T16:00:00.000Z
sensor.comfoairq_inside_humidity,35,2026-01-05T17:00:00.000Z
sensor.comfoairq_inside_humidity,35.548326403333334,2026-01-05T18:00:00.000Z
sensor.comfoairq_inside_humidity,36.31317903194444,2026-01-05T19:00:00.000Z
sensor.comfoairq_inside_humidity,38.42377622194444,2026-01-05T20:00:00.000Z
sensor.comfoairq_inside_humidity,37.508950633333335,2026-01-05T21:00:00.000Z
sensor.comfoairq_inside_humidity,38,2026-01-05T22:00:00.000Z
sensor.comfoairq_inside_humidity,38.2683157525,2026-01-05T23:00:00.000Z
sensor.comfoairq_inside_humidity,38,2026-01-06T00:00:00.000Z
sensor.comfoairq_inside_humidity,38,2026-01-06T01:00:00.000Z
sensor.comfoairq_inside_humidity,37.58383064694444,2026-01-06T05:00:00.000Z
sensor.comfoairq_inside_humidity,35.22369949138889,2026-01-06T06:00:00.000Z
sensor.comfoairq_inside_humidity,35,2026-01-06T07:00:00.000Z
sensor.comfoairq_inside_humidity,35.904765885277776,2026-01-06T08:00:00.000Z
sensor.comfoairq_inside_humidity,39.00783852222222,2026-01-06T09:00:00.000Z
sensor.comfoairq_inside_humidity,39.69644605055556,2026-01-06T10:00:00.000Z
sensor.comfoairq_inside_humidity,39.16275701833333,2026-01-06T11:00:00.000Z
sensor.comfoairq_inside_humidity,40.59570237166667,2026-01-06T12:00:00.000Z
sensor.comfoairq_inside_humidity,38.08463588888889,2026-01-06T13:00:00.000Z
sensor.comfoairq_inside_humidity,38.10685480777778,2026-01-06T14:00:00.000Z
sensor.comfoairq_inside_humidity,37.60649325111111,2026-01-06T15:00:00.000Z
sensor.comfoairq_inside_humidity,37.44635564527778,2026-01-06T16:00:00.000Z
sensor.comfoairq_inside_humidity,36.90040110583333,2026-01-06T17:00:00.000Z
sensor.comfoairq_inside_humidity,46.15189631861111,2026-01-06T18:00:00.000Z
sensor.comfoairq_inside_humidity,39.90635591111111,2026-01-06T19:00:00.000Z
sensor.comfoairq_inside_humidity,52.04486417861111,2026-01-06T20:00:00.000Z
sensor.comfoairq_inside_humidity,48.62326850722223,2026-01-06T21:00:00.000Z
sensor.comfoairq_inside_humidity,44.01922715111112,2026-01-06T22:00:00.000Z
sensor.comfoairq_inside_humidity,41.35233523416667,2026-01-06T23:00:00.000Z
sensor.comfoairq_inside_humidity,40.09838604972222,2026-01-07T00:00:00.000Z
sensor.comfoairq_inside_humidity,39.33865565333333,2026-01-07T01:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-07T02:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-07T03:00:00.000Z
sensor.comfoairq_inside_humidity,38.50316903111111,2026-01-07T04:00:00.000Z
sensor.comfoairq_inside_humidity,37.97882904805555,2026-01-07T05:00:00.000Z
sensor.comfoairq_inside_humidity,37.864638714444446,2026-01-07T06:00:00.000Z
sensor.comfoairq_inside_humidity,47.81603940388889,2026-01-07T07:00:00.000Z
sensor.comfoairq_inside_humidity,39.83882005583333,2026-01-07T08:00:00.000Z
sensor.comfoairq_inside_humidity,39.291002791388884,2026-01-07T09:00:00.000Z
sensor.comfoairq_inside_humidity,39.460727668611106,2026-01-07T10:00:00.000Z
sensor.comfoairq_inside_humidity,39,2026-01-07T11:00:00.000Z
