entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.soggiorno_mts200b_main_channel,auto,2026-08-20T19:33:31.669Z,30.6,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-20T20:42:23.835Z,30.5,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-20T22:31:36.770Z,30.4,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T00:12:24.478Z,30.3,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T02:03:16.417Z,30.2,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T03:30:03.993Z,30.2,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T03:52:01.298Z,30.1,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T05:46:16.330Z,30,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T06:00:11.573Z,30,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T09:56:27.669Z,29.9,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T13:51:38.768Z,29.8,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T15:19:01.301Z,29.9,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T19:17:33.433Z,29.8,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T19:30:07.103Z,29.8,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T20:25:38.760Z,29.7,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T21:56:22.196Z,29.6,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-21T23:30:27.809Z,29.5,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T00:57:18.324Z,29.4,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T02:28:41.002Z,29.3,cooling,,,18
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T03:30:06.001Z,29.3,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T03:58:46.492Z,29.2,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T05:16:04.833Z,29.1,cooling,,,21
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T06:00:12.916Z,29.1,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T09:52:03.621Z,29.2,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T10:55:54.721Z,29.3,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T12:21:35.383Z,29.4,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T15:12:45.834Z,29.5,cooling,,,20
climate.soggiorno_mts200b_main_channel,auto,2026-08-22T19:30:07.571Z,29.5,cooling,,,18
