entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.camera_matrimoniale_temperatura,unavailable,2026-08-01T08:24:38.485Z
sensor.camera_matrimoniale_temperatura_2,22.299196364155552,2026-05-03T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.23548830583611,2026-05-03T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.182441058144445,2026-05-03T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.17632835851389,2026-05-03T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.215713883852775,2026-05-03T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.31950540804722,2026-05-03T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.36248550896111,2026-05-03T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.434140244341666,2026-05-03T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.493055493794444,2026-05-03T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.500960772716667,2026-05-03T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.542974809125,2026-05-03T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.59497167467778,2026-05-03T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.601222718247225,2026-05-03T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.61567952675,2026-05-03T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.63335298477222,2026-05-03T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.627695019458333,2026-05-03T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.68056490358333,2026-05-03T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.70130433151111,2026-05-03T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.71013577729722,2026-05-03T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.707490306533334,2026-05-03T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.737878560858334,2026-05-03T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.674672248805553,2026-05-04T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.63699785143889,2026-05-04T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.601462411047223,2026-05-04T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.593294135294443,2026-05-04T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.52664972321111,2026-05-04T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.436188825113888,2026-05-04T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.419551546333334,2026-05-04T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.41387108336389,2026-05-04T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.43763228563333,2026-05-04T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.485546408641667,2026-05-04T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.533519584788888,2026-05-04T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.57185014391111,2026-05-04T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.58757265748611,2026-05-04T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.596444164077777,2026-05-04T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.63781630525,2026-05-04T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.646645035452778,2026-05-04T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.66257526653889,2026-05-04T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.65036940549167,2026-05-04T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.642516167266667,2026-05-04T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.618502328619442,2026-05-04T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.620956518005556,2026-05-04T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.602736364088887,2026-05-04T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.61199406999444,2026-05-04T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.6094058571,2026-05-04T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.586710974938885,2026-05-05T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.579195560891666,2026-05-05T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.573356287847222,2026-05-05T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.55118724301389,2026-05-05T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.523872854288893,2026-05-05T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.489864543005556,2026-05-05T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.452021918280554,2026-05-05T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.405540458,2026-05-05T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.376274498805557,2026-05-05T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.320879614966668,2026-05-05T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.1689559868,2026-05-05T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.908930291155556,2026-05-05T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.108342647883333,2026-05-05T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.160426906444446,2026-05-05T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.147368624844447,2026-05-05T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.133544072861113,2026-05-05T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.09760724731667,2026-05-05T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.063436031244446,2026-05-05T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.01506312258611,2026-05-05T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.987071690972225,2026-05-05T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.996596064947223,2026-05-05T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.106855279111112,2026-05-05T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.060323649658333,2026-05-05T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,22.011004115244447,2026-05-05T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.987934311966665,2026-05-06T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.95732438398889,2026-05-06T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.933849259402777,2026-05-06T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.90654274553611,2026-05-06T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.870930380416667,2026-05-06T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.830944813944445,2026-05-06T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.836049503744444,2026-05-06T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.808395056366667,2026-05-06T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.761941005105555,2026-05-06T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.720980056388886,2026-05-06T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.701153334024998,2026-05-06T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.780134050650002,2026-05-06T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.82033941614722,2026-05-06T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.844310972719445,2026-05-06T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.85860217245556,2026-05-06T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.883570776497223,2026-05-06T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.90409828905,2026-05-06T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.831853116855555,2026-05-06T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.740793179169444,2026-05-06T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.648313436227777,2026-05-06T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.582040121922223,2026-05-06T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.54448526633611,2026-05-06T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.55278037866111,2026-05-06T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.513791372780556,2026-05-06T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.48258454843611,2026-05-07T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.459365959194443,2026-05-07T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.466606089275,2026-05-07T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.443648956966666,2026-05-07T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.40328600011389,2026-05-07T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.368177975625002,2026-05-07T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.398916111694444,2026-05-07T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.358249469752778,2026-05-07T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.303878572233334,2026-05-07T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.3,2026-05-07T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.3,2026-05-07T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.510682852625,2026-05-07T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.600426927,2026-05-07T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.629932077183337,2026-05-07T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.675445329147223,2026-05-07T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.680460167255557,2026-05-07T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.681922508105558,2026-05-07T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.71382612845714,2026-05-07T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.960017517833332,2026-05-12T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.046290198083334,2026-05-12T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.1360262548,2026-05-12T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.200367735775,2026-05-12T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.19963109144722,2026-05-12T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.203221728722223,2026-05-12T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.231410222958335,2026-05-12T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.248152026855553,2026-05-12T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.28324585752222,2026-05-12T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.47758535640833,2026-05-12T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.414273458302777,2026-05-12T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.324031653180555,2026-05-13T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.257820111230554,2026-05-13T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.21499857866111,2026-05-13T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.1473101991,2026-05-13T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.114893286994445,2026-05-13T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.073514584944444,2026-05-13T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.091484985763888,2026-05-13T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.061673147527777,2026-05-13T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.14071857441111,2026-05-13T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.206817545552777,2026-05-13T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.263775269044444,2026-05-13T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.321707010530556,2026-05-13T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.389973327530555,2026-05-13T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.457844884302776,2026-05-13T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.457950266780557,2026-05-13T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.468758884205556,2026-05-13T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.478791339305555,2026-05-13T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.448771690844442,2026-05-13T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.45458512296111,2026-05-13T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.443231121825004,2026-05-13T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.447788850566667,2026-05-13T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.431525141125004,2026-05-13T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.40496526835,2026-05-13T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.390150644041668,2026-05-13T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.372802925488887,2026-05-14T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.342020219577776,2026-05-14T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.320686361527777,2026-05-14T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.28613756080833,2026-05-14T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.242192985772224,2026-05-14T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.197268107027778,2026-05-14T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.172356529425,2026-05-14T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.14328855594444,2026-05-14T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.174980298794445,2026-05-14T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.232690368361112,2026-05-14T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.28332743156667,2026-05-14T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.352729142194445,2026-05-14T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.421502776594448,2026-05-14T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.42212908315278,2026-05-14T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.42390179923611,2026-05-14T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.411585925041667,2026-05-14T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.363636349622222,2026-05-14T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.34675329428333,2026-05-14T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.310150675527776,2026-05-14T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.227212085930557,2026-05-14T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.113485871258334,2026-05-14T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.066252479716667,2026-05-14T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.01166043572778,2026-05-14T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.935292041094446,2026-05-14T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.887952632016667,2026-05-15T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.83355680711667,2026-05-15T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.78597031763611,2026-05-15T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.755951752513887,2026-05-15T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.714825497341668,2026-05-15T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.68719109703333,2026-05-15T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.689269134033335,2026-05-15T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.641457372563888,2026-05-15T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.614900621411113,2026-05-15T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.67004215202778,2026-05-15T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.714409360225,2026-05-15T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.71762890488333,2026-05-15T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.65377377780278,2026-05-15T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.639953118088886,2026-05-15T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.706657377052778,2026-05-15T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.73542382422222,2026-05-15T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.71296569897778,2026-05-15T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.736170364524998,2026-05-15T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.736227468633334,2026-05-15T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.648040913672222,2026-05-15T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.546007531538887,2026-05-15T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.514194823530556,2026-05-15T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.494057865661112,2026-05-15T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.48741982831111,2026-05-15T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.468239175919443,2026-05-16T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.455587185922223,2026-05-16T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.43,2026-05-16T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.398975652827776,2026-05-16T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.384276436005553,2026-05-16T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.346086195744444,2026-05-16T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.343224734561108,2026-05-16T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.404750097405554,2026-05-16T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.37,2026-05-16T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.379845299555555,2026-05-16T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.444833497016667,2026-05-16T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.471849554955554,2026-05-16T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.556521221133334,2026-05-16T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.660388322305554,2026-05-16T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.748856550141667,2026-05-16T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.83535221875,2026-05-16T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.947963540161112,2026-05-16T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.90299439608889,2026-05-16T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.86286554711111,2026-05-16T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.8142250076,2026-05-16T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.741016720744444,2026-05-16T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.684251624833333,2026-05-16T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.590723352427776,2026-05-16T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.519806862752777,2026-05-16T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.497315115886114,2026-05-17T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.459318394013888,2026-05-17T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.43847350568611,2026-05-17T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.40800235888611,2026-05-17T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.366473950258335,2026-05-17T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.33280080113333,2026-05-17T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.315740641519444,2026-05-17T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.32293412331111,2026-05-17T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.344929344052776,2026-05-17T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.384750287583334,2026-05-17T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.468830283080553,2026-05-17T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.509667955008336,2026-05-17T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.597146114463886,2026-05-17T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.673260671875,2026-05-17T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.767266603461113,2026-05-17T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.8355422393,2026-05-17T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.802389599955557,2026-05-17T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.789414833111113,2026-05-17T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.79719828505,2026-05-17T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.837577373930557,2026-05-17T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.809991149269447,2026-05-17T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.913388116986113,2026-05-17T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.848935897180557,2026-05-17T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.826124908880555,2026-05-17T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.808389835499998,2026-05-18T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.77493619398611,2026-05-18T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.749247720383334,2026-05-18T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.7188040118,2026-05-18T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.67637517346111,2026-05-18T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.62163484602222,2026-05-18T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.59125644458889,2026-05-18T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.59280356531111,2026-05-18T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.598674244722222,2026-05-18T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.619526688544443,2026-05-18T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.65948311406944,2026-05-18T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.711897365949998,2026-05-18T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.748261471766664,2026-05-18T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.796936239775,2026-05-18T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.83006650511111,2026-05-18T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.876355614275,2026-05-18T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.887360642602776,2026-05-18T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.878774993611113,2026-05-18T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.86678309703889,2026-05-18T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.836144173283333,2026-05-18T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.813734869841664,2026-05-18T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.810772883677778,2026-05-18T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.831399804291667,2026-05-18T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.861151749205558,2026-05-18T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.866158961866667,2026-05-19T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.85,2026-05-19T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.82799305756667,2026-05-19T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.803785961533332,2026-05-19T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.776573086108332,2026-05-19T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.736152423694442,2026-05-19T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.75365391723889,2026-05-19T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.73583033923611,2026-05-19T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.75154243338333,2026-05-19T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.799923060366666,2026-05-19T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.852732086950002,2026-05-19T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.91173758606111,2026-05-19T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,20.964170973141666,2026-05-19T12:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.00552388308333,2026-05-19T13:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.030205443475,2026-05-19T14:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.047622581405555,2026-05-19T15:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.08245223688333,2026-05-19T16:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.102279894063887,2026-05-19T17:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.11328877153889,2026-05-19T18:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.132774686691665,2026-05-19T19:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.115614343466667,2026-05-19T20:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.111801660394445,2026-05-19T21:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.12953264421389,2026-05-19T22:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.153288873019445,2026-05-19T23:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.16752253471111,2026-05-20T00:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.160256968194446,2026-05-20T01:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.130141605155554,2026-05-20T02:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.09881775210278,2026-05-20T03:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.081036011941666,2026-05-20T04:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.0434788499,2026-05-20T05:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.061166868572222,2026-05-20T06:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.069932997216664,2026-05-20T07:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.097369259900002,2026-05-20T08:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.126772879511112,2026-05-20T09:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.170290098636112,2026-05-20T10:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.211397431722222,2026-05-20T11:00:00.000Z
sensor.camera_matrimoniale_temperatura_2,21.259351023330556,2026-05-20T12:00:00.000Z
